"Site","Year","Month","Day","Time24H","RecordingQuality","DisturbanceType","ANAME","HYVER","LICLA","LICAT","LIPAL","LIPIP","LISEP","LISYL","PSMACTRI","PSCRU","fileName","jour_julien"
"Y-lisiere",2022,6,28,2100,3,3,0,3,0,0,0,0,0,0,0,0,"S4A16388_20220628_210000.wav",178
"Y-lisiere",2022,6,29,100,3,2,1,1,0,0,0,0,0,0,0,0,"S4A16388_20220629_010000.wav",179
"Y-lisiere",2022,7,5,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16388_20220705_150000.wav",185
"Y-lisiere",2022,7,5,2100,1,2,0,0,0,0,0,0,0,0,0,0,"S4A16388_20220705_210000.wav",185
"Y-lisiere",2022,7,6,100,1,2,0,0,0,0,0,0,0,0,0,0,"S4A16388_20220706_010000.wav",186
"Y-lisiere",2022,7,12,1500,1,2,0,0,0,0,0,0,0,0,0,0,"S4A16388_20220712_150000.wav",192
"Y-lisiere",2022,7,12,2100,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16388_20220712_210000.wav",192
"Y-lisiere",2022,7,13,100,2,3,1,0,1,0,0,0,0,0,0,0,"S4A16388_20220713_010000.wav",193
"Y-lisiere",2022,7,19,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16388_20220719_150000.wav",199
"Y-lisiere",2022,7,19,2100,2,3,0,1,0,0,0,0,0,0,0,0,"S4A16388_20220719_210000.wav",199
"Y-lisiere",2022,7,20,100,3,1,0,0,0,0,0,0,0,0,0,0,"S4A16388_20220720_010000.wav",200
"Y-lisiere",2022,7,26,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16388_20220726_150000.wav",206
"Y-lisiere",2022,7,26,2100,3,3,0,0,0,0,0,0,0,0,0,0,"S4A16388_20220726_210000.wav",206
"Y-lisiere",2022,7,27,100,3,2,0,0,2,0,0,0,0,0,0,0,"S4A16388_20220727_010000.wav",207
"Z-lisiere",2022,5,25,100,3,1,0,0,1,1,0,0,0,0,0,0,"S4A16425_20220525_010000.wav",144
"Z-lisiere",2022,5,31,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16425_20220531_150000.wav",150
"Z-lisiere",2022,5,31,2100,2,2,1,0,0,0,0,0,0,0,0,0,"S4A16425_20220531_210000.wav",150
"Z-lisiere",2022,6,1,100,3,1,2,0,0,1,0,0,0,0,0,0,"S4A16425_20220601_010000.wav",151
"Z-lisiere",2022,6,7,1500,1,2,0,0,0,0,0,0,0,0,0,0,"S4A16425_20220607_150000.wav",157
"Z-lisiere",2022,6,7,2100,1,2,0,0,0,0,0,0,0,0,0,0,"S4A16425_20220607_210000.wav",157
"Z-lisiere",2022,6,8,100,1,2,0,0,0,0,0,0,0,0,0,0,"S4A16425_20220608_010000.wav",158
"Z-lisiere",2022,6,14,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16425_20220614_150000.wav",164
"Z-lisiere",2022,6,14,2100,2,3,0,2,0,0,0,0,0,0,0,0,"S4A16425_20220614_210000.wav",164
"Z-lisiere",2022,6,15,100,3,3,1,0,2,0,0,0,0,0,0,0,"S4A16425_20220615_010000.wav",165
"Z-lisiere",2022,6,21,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16425_20220621_150000.wav",171
"Z-lisiere",2022,6,21,2100,1,2,0,0,0,0,0,0,0,0,0,0,"S4A16425_20220621_210000.wav",171
"Z-lisiere",2022,6,22,100,1,2,0,0,0,0,0,0,0,0,0,0,"S4A16425_20220622_010000.wav",172
"Z-lisiere",2022,6,28,1500,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16425_20220628_150000.wav",178
"Z-lisiere",2022,6,28,2100,2,3,0,2,1,0,0,0,0,0,0,0,"S4A16425_20220628_210000.wav",178
"Z-lisiere",2022,6,29,100,3,1,0,0,1,0,0,0,0,0,0,0,"S4A16425_20220629_010000.wav",179
"Z-lisiere",2022,7,5,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16425_20220705_150000.wav",185
"Z-lisiere",2022,7,5,2100,1,2,0,0,0,0,0,0,0,0,0,0,"S4A16425_20220705_210000.wav",185
"Z-lisiere",2022,7,6,100,1,2,0,0,1,0,0,0,0,0,0,0,"S4A16425_20220706_010000.wav",186
"Z-lisiere",2022,7,12,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16425_20220712_150000.wav",192
"Z-lisiere",2022,7,12,2100,2,3,0,0,0,0,0,0,0,0,0,0,"S4A16425_20220712_210000.wav",192
"Z-lisiere",2022,7,13,100,2,2,0,0,2,0,0,0,0,0,0,0,"S4A16425_20220713_010000.wav",193
"Z-lisiere",2022,7,19,1500,2,2,0,0,0,0,0,0,0,0,0,0,"S4A16425_20220719_150000.wav",199
"Z-lisiere",2022,7,19,2100,3,1,0,0,1,0,0,0,0,0,0,0,"S4A16425_20220719_210000.wav",199
"Z-lisiere",2022,7,20,100,3,1,0,0,2,0,0,0,0,0,0,0,"S4A16425_20220720_010000.wav",200
"Z-lisiere",2022,7,26,1500,2,3,1,0,0,0,0,0,0,0,0,0,"S4A16425_20220726_150000.wav",206
"Z-lisiere",2022,7,26,2100,3,3,0,0,0,0,0,0,0,0,0,0,"S4A16425_20220726_210000.wav",206
"Z-lisiere",2022,7,27,100,3,1,0,0,1,0,0,0,0,0,0,0,"S4A16425_20220727_010000.wav",207
